AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY ABBREviation,Total valid votes polled,POSITION
1,SHEOPUR ,GEN,BABU JANDAIL,M,GEN,42,BSP,48784,2
1,SHEOPUR ,GEN,BRAJRAJ SINGH,M,GEN,53,INC,34898,3
1,SHEOPUR ,GEN,DURGALAL VIJAY,M,GEN,61,BJP,65211,1
1,SHEOPUR ,GEN,FAIMUDDIN AHMED,M,GEN,32,NCP,1326,5
1,SHEOPUR ,GEN,GANGARAM ADIWASI,M,ST,52,SP,1207,8
1,SHEOPUR ,GEN,MAHESH AGRAWAL,M,GEN,47,IND,550,10
1,SHEOPUR ,GEN,MANGI LAL FAUJI,M,SC,42,BA S D,1066,9
1,SHEOPUR ,GEN,MOHAMMAD INSAF QURESHI,M,GEN,32,SDPI,1266,6
1,SHEOPUR ,GEN,NAGARAM,M,GEN,42,IND,1219,7
1,SHEOPUR ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1834,4
1,SHEOPUR ,GEN,RAMVILASH MEENA,M,GEN,44,RKSP,465,12
1,SHEOPUR ,GEN,SHIVCHARAN,M,ST,35,IND,483,11
2,VIJAYPUR ,GEN,MATHURO,F,ST,52,SamSP,490,11
2,VIJAYPUR ,GEN,None of the Above,NULL,NULL,NULL,NOTA,2019,5
2,VIJAYPUR ,GEN,PAPPI,F,ST,30,IND,424,12
2,VIJAYPUR ,GEN,PARAMANAND SHARMA,M,GEN,42,IND,492,10
2,VIJAYPUR ,GEN,RAJENDRA BAIRAGI,M,GEN,31,IND,760,8
2,VIJAYPUR ,GEN,RAMESH,M,SC,34,NCP,1770,7
2,VIJAYPUR ,GEN,RAMNIWAS RAWAT,M,GEN,54,INC,67358,1
2,VIJAYPUR ,GEN,RAMRATAN ADIVASI,M,ST,30,IND,757,9
2,VIJAYPUR ,GEN,SATISH,M,ST,34,BSP,7192,3
2,VIJAYPUR ,GEN,SITARAM ADIWASHI,M,ST,54,BJP,65209,2
2,VIJAYPUR ,GEN,SURENDRA SINGH HADA,M,GEN,53,IND,1806,6
2,VIJAYPUR ,GEN,UDAYA BHAN SINGH,M,GEN,52,SP,4376,4
3,SABALAGADH ,GEN,BRAJESH BHADORIYA,M,GEN,42,BA S D,15391,4
3,SABALAGADH ,GEN,MASTER KAMAL SINGH RAWAT,M,GEN,45,BSP,19701,3
3,SABALAGADH ,GEN,MEHARBAN SINGH RAWAT,M,GEN,58,BJP,55950,1
3,SABALAGADH ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1096,7
3,SABALAGADH ,GEN,RAJESH SINGH,M,SC,32,IND,1100,6
3,SABALAGADH ,GEN,RAM PRAKASH,M,GEN,40,IND,851,8
3,SABALAGADH ,GEN,REKHA YADAV,F,GEN,27,MD,7483,5
3,SABALAGADH ,GEN,SURESH CHAUDHARY,M,GEN,63,INC,33446,2
3,SABALAGADH ,GEN,VISHWMBHAR SINGH SIKARWAR,M,GEN,51,SP,474,9
4,JAURA,GEN,ASHOK TIWARI,M,GEN,48,CPM,6451,5
4,JAURA,GEN,BANWARI LAL,M,GEN,60,INC,39923,2
4,JAURA,GEN,CHETAN,M,GEN,25,IND,377,13
4,JAURA,GEN,DIVYARAJ SINGH,M,GEN,35,BA S D,2075,7
4,JAURA,GEN,MANIRAM,M,GEN,47,BSP,30418,3
4,JAURA,GEN,MANOJ,M,GEN,29,SP,3356,6
4,JAURA,GEN,MOHMMAD YUSUF,M,GEN,42,IND,630,10
4,JAURA,GEN,None of the Above,NULL,NULL,NULL,NOTA,1142,9
4,JAURA,GEN,RAMESH,M,SC,43,IND,444,12
4,JAURA,GEN,SHAILENDRA,M,GEN,25,IND,1290,8
4,JAURA,GEN,SHIVRAM,M,SC,47,IND,594,11
4,JAURA,GEN,SUBEDAR SINGH,M,GEN,53,BJP,42421,1
4,JAURA,GEN,SUMAN SHAKYA,F,GEN,39,MD,17478,4
5,SUMAOLI,GEN,ADAL SINGH KANSHANA,M,GEN,63,INC,41189,3
5,SUMAOLI,GEN,AJAB SINGH KUSHWAH,M,GEN,40,BSP,47481,2
5,SUMAOLI,GEN,BHARAT SINGH YADAV,M,GEN,45,IND,325,9
5,SUMAOLI,GEN,CHARAN SINGH,M,GEN,35,NCP,640,7
5,SUMAOLI,GEN,DEEN DAYAL DANDOTIYA,M,GEN,38,SP,487,8
5,SUMAOLI,GEN,DHARAMVEER SINGH GURJAR,M,GEN,28,BA S D,661,6
5,SUMAOLI,GEN,KALYAN SINGH SOLANKI,M,SC,27,IND,102,12
5,SUMAOLI,GEN,KEDAR SINGH,M,GEN,34,IND,151,11
5,SUMAOLI,GEN,NEETU SATYAPAL SINGH ,M,GEN,34,BJP,61557,1
5,SUMAOLI,GEN,None of the Above,NULL,NULL,NULL,NOTA,964,4
5,SUMAOLI,GEN,RANJEET SINGH,M,GEN,47,IND,245,10
5,SUMAOLI,GEN,VIJENDRA,M,GEN,40,IND,816,5
6,MORENA,GEN,DINESH,M,GEN,44,INC,21801,3
6,MORENA,GEN,JASVEER,M,GEN,26,BA S D,1582,4
6,MORENA,GEN,MAHENDRA SINGH,M,GEN,43,IND,439,11
6,MORENA,GEN,MANOJ,M,GEN,33,IND,124,15
6,MORENA,GEN,None of the Above,NULL,NULL,NULL,NOTA,979,5
6,MORENA,GEN,RAJKUMAR,M,GEN,36,IND,633,8
6,MORENA,GEN,RAMNARESH SINGH,M,GEN,33,SamSP,884,6
6,MORENA,GEN,RAMPRAKASH,M,GEN,40,IND,168,14
6,MORENA,GEN,RAMPRAKASH,M,GEN,50,BSP,55040,2
6,MORENA,GEN,RUSTAM SINGH,M,GEN,68,BJP,56744,1
6,MORENA,GEN,SANJAY,M,GEN,34,IND,416,12
6,MORENA,GEN,SHAILENDRA,M,GEN,29,IND,110,16
6,MORENA,GEN,SHYAMKARAN SINGH,M,GEN,60,IND,219,13
6,MORENA,GEN,SUBHASH,M,GEN,36,IND,554,10
6,MORENA,GEN,SURESH SINGH,M,GEN,36,IND,697,7
6,MORENA,GEN,UPENDRA SINGH,M,GEN,38,SP,616,9
7,DIMANI ,GEN,BALVEER SINGH DANDOTIYA,M,GEN,50,BSP,44718,1
7,DIMANI ,GEN,DILEEP KUMAR,M,GEN,36,IND,133,12
7,DIMANI ,GEN,JAGDISH SINGH RATHORE,M,GEN,48,IND,156,10
7,DIMANI ,GEN,MANJU AGARWAL,F,GEN,38,MD,1729,4
7,DIMANI ,GEN,None of the Above,NULL,NULL,NULL,NOTA,961,5
7,DIMANI ,GEN,RAGHUVEER SAKHWAR THEKEDAR,M,GEN,25,IND,140,11
7,DIMANI ,GEN,RAJKUMAR SINGH TOMAR,M,GEN,43,RSMD,376,6
7,DIMANI ,GEN,RAMKUMAR DADDA,M,GEN,43,IND,318,7
7,DIMANI ,GEN,RAVI SINGH,M,GEN,31,IND,232,9
7,DIMANI ,GEN,RAVINDRA SINGH TOMAR BHIDAUSA,M,GEN,39,INC,42612,2
7,DIMANI ,GEN,SAHAB SINGH GURJAR,M,GEN,40,SP,299,8
7,DIMANI ,GEN,SHIVMANGAL SINGH,M,GEN,54,BJP,33308,3
8,AMBAH ,SC,AMAR SINGH,M,SC,55,INC,20130,3
8,AMBAH ,SC,BANSHI LAL JATAV,M,SC,59,BJP,38286,2
8,AMBAH ,SC,HARISHANKA JATAV,M,SC,25,IND,954,5
8,AMBAH ,SC,None of the Above,NULL,NULL,NULL,NOTA,1029,4
8,AMBAH ,SC,RAKESH NAGAR,M,SC,40,SamSP,542,7
8,AMBAH ,SC,RAMNARAYAN,M,SC,35,SP,578,6
8,AMBAH ,SC,SATYAPRAKASH,M,SC,41,BSP,49574,1
9,ATER ,GEN,ARVIND SINGH BHADORIYA,M,GEN,45,BJP,34166,2
9,ATER ,GEN,ARVIND SINGH CHAUHAN,M,GEN,45,GMS,511,8
9,ATER ,GEN,B.K. BOHARE,M,GEN,47,SP,735,5
9,ATER ,GEN,BRAJENDRA,M,GEN,44,IND,204,14
9,ATER ,GEN,BRAJESH KUMAR SHARMA,M,GEN,36,IND,78,27
9,ATER ,GEN,BRAJESH SINGH BHADORIYA,M,GEN,44,IND,85,26
9,ATER ,GEN,CHANDRA VEER SINGH,M,GEN,40,IND,183,19
9,ATER ,GEN,DEVENDRA SINGH BHADORIYA,M,GEN,41,IND,631,7
9,ATER ,GEN,DEVRAJ SINGH YADAV,M,GEN,46,IND,307,12
9,ATER ,GEN,GANGASHAREN,M,GEN,43,IND,191,17
9,ATER ,GEN,KULDEEP SINGH NARWARIYA (MAHAPUR),M,GEN,30,IND,188,18
9,ATER ,GEN,LAKHAN SINGH BAGHEL,M,GEN,30,IND,177,21
9,ATER ,GEN,MAHENDRA SINGH BHADORIYA,M,GEN,44,BSP,19972,3
9,ATER ,GEN,MANSHARAM JATAV,M,SC,62,IND,72,28
9,ATER ,GEN,NAROTTAM SINGH NARWARIYA ADVOCATE,M,GEN,54,BA S D,6680,4
9,ATER ,GEN,None of the Above,NULL,NULL,NULL,NOTA,499,9
9,ATER ,GEN,OM PRAKASH  SHARMA,M,GEN,46,IND,112,24
9,ATER ,GEN,PARASHURAM SAMADHIYA,M,GEN,44,IND,350,11
9,ATER ,GEN,PRADEEP SINGH,M,GEN,47,IND,58,30
9,ATER ,GEN,PRADEEP VARUA,M,GEN,38,IND,194,16
9,ATER ,GEN,RAJ VEER CHAUBE VINDWA,M,GEN,47,IND,90,25
9,ATER ,GEN,RAMBAHADUR,M,GEN,47,IND,54,31
9,ATER ,GEN,RAVINDRA SINGH URF BABLU BHADORIYA,M,GEN,41,IND,46,32
9,ATER ,GEN,SARNAM SINGH BHADORIYA,M,GEN,43,IND,694,6
9,ATER ,GEN,SARVENDRA SINGH URF PAPPU BAMBAIYA,M,GEN,54,IND,202,15
9,ATER ,GEN,SATENDRA KUMAR PATHAK,M,SC,37,LJP,58,29
9,ATER ,GEN,SATYA NARAYAN PUROHIT,M,GEN,47,AaSP,181,20
9,ATER ,GEN,SATYADEV KATARE,M,GEN,56,INC,45592,1
9,ATER ,GEN,SHIVKUMAR,M,GEN,42,IND,238,13
9,ATER ,GEN,SHYAM SUNDAR PUROHIT,M,GEN,38,NCP,352,10
9,ATER ,GEN,UMESH  BHADORIYA,M,GEN,34,IND,135,22
9,ATER ,GEN,VINOD UPADHYAYA,M,GEN,37,IND,127,23
10,BHIND ,GEN,AJAY SHARMA,M,GEN,33,IND,159,12
10,BHIND ,GEN,BHEEKAM,M,GEN,31,IND,149,14
10,BHIND ,GEN,DR. RADHESHYAM SHARMA (M.D),M,GEN,59,INC,21281,3
10,BHIND ,GEN,KUSHWAH  NAYAN SINGH,M,GEN,48,SP,1523,5
10,BHIND ,GEN,MANISH SHARMA,M,GEN,35,IND,303,9
10,BHIND ,GEN,MANOJ KUMAR JAIN (AKODA WALE),M,GEN,36,BA S D,2359,4
10,BHIND ,GEN,NARENDRA SINGH KUSHWAH,M,GEN,51,BJP,51170,1
10,BHIND ,GEN,NEELESH SINGH,M,GEN,39,IND,227,10
10,BHIND ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1416,6
10,BHIND ,GEN,RAJENDRA SINGH,M,GEN,40,IND,214,11
10,BHIND ,GEN,RAJESH SINGH BHADOURIYA,M,GEN,34,IND,626,8
10,BHIND ,GEN,SANJEEV SINGH (SANJU),M,GEN,35,BSP,45177,2
10,BHIND ,GEN,SMT. VIDHYA TOMAR,F,GEN,25,IND,985,7
10,BHIND ,GEN,SURAJ REKHA TRIPATHI,F,GEN,39,CPI(ML)(L),155,13
10,BHIND ,GEN,VINOD SHARMA,M,GEN,36,ABGP,114,15
11,LAHAR ,GEN,ARVIND SINGH,M,GEN,41,IND,142,29
11,LAHAR ,GEN,AWADHESH SINGH,M,GEN,55,IND,175,27
11,LAHAR ,GEN,BANNAM SINGH,M,GEN,64,AaSP,176,25
11,LAHAR ,GEN,BHAGBATI PRASAD DUBEY,M,GEN,39,SP,244,20
11,LAHAR ,GEN,BRIJ MOHAN DOORWAR,M,GEN,43,IND,118,31
11,LAHAR ,GEN,DEVANAND NAYAK URF DEEPAK BHAIYA,M,GEN,25,IND,670,7
11,LAHAR ,GEN,DEVENDRA SINGH,M,GEN,26,IND,185,23
11,LAHAR ,GEN,DR. GOVIND SINGH,M,GEN,62,INC,53012,1
11,LAHAR ,GEN,EKLAS KHAN URF ELYAS KHAN,M,GEN,41,RSMD,416,14
11,LAHAR ,GEN,GABBAR SINGH,M,GEN,25,IND,938,5
11,LAHAR ,GEN,INDRAPAL SINGH,M,GEN,60,IND,427,13
11,LAHAR ,GEN,KRISHAN NARAYAN KUSHWAHA,M,GEN,35,MD,756,6
11,LAHAR ,GEN,MAHIPAL SINGH,M,GEN,62,IND,454,12
11,LAHAR ,GEN,None of the Above,NULL,NULL,NULL,NOTA,571,9
11,LAHAR ,GEN,OM PRAKASH RATHAUR,M,GEN,48,BA S D,1047,4
11,LAHAR ,GEN,ONKAR SINGH,M,GEN,54,IND,267,17
11,LAHAR ,GEN,PARMAL SINGH,M,GEN,38,IND,537,11
11,LAHAR ,GEN,PRADEEP,M,GEN,34,IND,254,19
11,LAHAR ,GEN,RAM KUMAR,M,GEN,33,IND,298,15
11,LAHAR ,GEN,RAM PRATAP SINGH KUSHWAH,M,GEN,38,IND,154,28
11,LAHAR ,GEN,RAMASHANKAR SINGH,M,GEN,32,IND,176,26
11,LAHAR ,GEN,RAMESHWAR DAYAL PATEL,M,GEN,57,IND,257,18
11,LAHAR ,GEN,RAMKUMAR SINGH,M,GEN,48,IND,190,22
11,LAHAR ,GEN,RASAL SINGH,M,GEN,71,BJP,46739,2
11,LAHAR ,GEN,ROMESH MAHANT,M,GEN,38,BSP,34585,3
11,LAHAR ,GEN,SANJAY SINGH (RAJA JI),M,GEN,37,NLP,272,16
11,LAHAR ,GEN,SARVESH,M,GEN,45,IND,185,24
11,LAHAR ,GEN,SHIV KUMAR,M,GEN,39,IND,241,21
11,LAHAR ,GEN,SMT. MUNNESH-MULAYAM SINGH,F,GEN,38,NCP,664,8
11,LAHAR ,GEN,UMASHANKAR,M,GEN,27,IND,547,10
11,LAHAR ,GEN,YOGENDRA SINGH,M,GEN,49,IND,129,30
12,MEHGAON,GEN,ADITYA KUMAR SINGH KUSHWAH,M,GEN,40,IND,649,14
12,MEHGAON,GEN,ARVIND SINGH NARWARIYA,M,GEN,36,AaSP,9758,7
12,MEHGAON,GEN,ASHOK,M,SC,42,IND,185,30
12,MEHGAON,GEN,BALBIR SINGH NARWARIYA,M,GEN,42,AIFB,398,16
12,MEHGAON,GEN,BANSHI LAL,M,SC,60,IND,302,20
12,MEHGAON,GEN,BHOLARAM SINGH,M,GEN,29,IND,239,26
12,MEHGAON,GEN,CHOUDHARY MUKESH SINGH CHATURVEDI,M,GEN,44,BJP,29733,1
12,MEHGAON,GEN,DR. RAJKUMAR SINGH KUSHWAH,M,GEN,41,SP,16893,3
12,MEHGAON,GEN,HARSHBARDHAN SINGH BHADOURIYA (NATI),M,GEN,25,RSMD,5572,8
12,MEHGAON,GEN,KAUSHLENDRA SINGH (MUNNA),M,GEN,54,IND,732,12
12,MEHGAON,GEN,KOK SINGH,M,SC,32,IND,263,24
12,MEHGAON,GEN,MADHORAM SHARMA,M,GEN,34,IND,190,28
12,MEHGAON,GEN,MEERA,F,GEN,54,IND,330,19
12,MEHGAON,GEN,MOHAR SINGH NARWARIYA,M,GEN,37,IND,528,15
12,MEHGAON,GEN,MUKESH SINGH,M,SC,25,IND,828,11
12,MEHGAON,GEN,None of the Above,NULL,NULL,NULL,NOTA,245,25
12,MEHGAON,GEN,O.P.S. BHADOURIYA,M,GEN,44,INC,28460,2
12,MEHGAON,GEN,OMBEER SINGH,M,SC,40,IND,292,21
12,MEHGAON,GEN,PARATH SINGH CHOUHAN,M,GEN,74,IND,1178,10
12,MEHGAON,GEN,PRABHASH,M,GEN,43,IND,291,22
12,MEHGAON,GEN,PRIYA,F,GEN,32,IND,374,17
12,MEHGAON,GEN,RAJENDRA SINGH GURJAR,M,GEN,43,BA S D,12783,5
12,MEHGAON,GEN,RAJENDRA SINGH SAKHWAR,M,SC,39,IND,182,32
12,MEHGAON,GEN,RAKESH SHUKLA,M,GEN,47,LSWP,11776,6
12,MEHGAON,GEN,RAKESH SINGH CHOUHAN,M,GEN,36,IND,160,33
12,MEHGAON,GEN,RAMANAND SHARMA,M,GEN,52,IND,182,31
12,MEHGAON,GEN,RANJEET SINGH GURJAR,M,GEN,35,BSP,15358,4
12,MEHGAON,GEN,ROOPSINGH (HALWAI),M,GEN,42,IVD,188,29
12,MEHGAON,GEN,RUBEE CHOUHAN,F,GEN,37,IND,277,23
12,MEHGAON,GEN,SANTOSH GIRI,M,GEN,44,IND,219,27
12,MEHGAON,GEN,SOVARAN SINGH JATAV,M,SC,35,ASP,342,18
12,MEHGAON,GEN,SULTAN SINGH JATAV,M,SC,28,IND,655,13
12,MEHGAON,GEN,SURESH SINGH (AJEETA WALE),M,GEN,46,IND,1506,9
13,GOHAD ,SC,DEVENDRA SINGH,M,SC,50,IND,339,10
13,GOHAD ,SC,JITENDRA SINGH,M,SC,30,IND,221,16
13,GOHAD ,SC,JITENDRA URF VANTI KHATIK,M,SC,34,IND,257,15
13,GOHAD ,SC,KRISHNAGOPAL CHAURASIYA(JATAV),M,SC,39,BSP,5890,4
13,GOHAD ,SC,LAL SINGH,M,SC,38,IND,308,13
13,GOHAD ,SC,LAL SINGH ARYA,M,SC,47,BJP,51711,1
13,GOHAD ,SC,MANOJ KUMAR,M,SC,26,IJP,314,12
13,GOHAD ,SC,MEVARAM JATAV,M,SC,46,INC,31897,2
13,GOHAD ,SC,MOHAR SINGH,M,SC,39,IND,287,14
13,GOHAD ,SC,None of the Above,NULL,NULL,NULL,NOTA,647,7
13,GOHAD ,SC,OMPRAKASH RAJAURIYA,M,SC,49,NCP,496,9
13,GOHAD ,SC,PHOOL SINGH BARAIYA,M,SC,51,BA S D,14633,3
13,GOHAD ,SC,PREM SHANKAR PARIHAR(MIRDHA KHENGAR),M,SC,39,IND,695,6
13,GOHAD ,SC,PREMNARAYAN MAHOR,M,SC,46,CPM,4748,5
13,GOHAD ,SC,PURUSHOTTAM,M,SC,35,IND,322,11
13,GOHAD ,SC,RAKESH SAGAR,M,SC,33,SP,500,8
14,GWALIOR RURAL,GEN,ALBEL SINGH RANA,M,GEN,58,LSWP,1388,6
14,GWALIOR RURAL,GEN,AVDESH SHARMA,M,GEN,34,NCP,1178,8
14,GWALIOR RURAL,GEN,BABU SINGH GURJAR,M,GEN,53,SP,1059,9
14,GWALIOR RURAL,GEN,BHARAT SINGH KUSHWAH,M,GEN,47,BJP,47944,1
14,GWALIOR RURAL,GEN,DEVI RAM KUSHWAH,M,GEN,40,BRMD,327,14
14,GWALIOR RURAL,GEN,HEMANT PAL,M,GEN,36,IND,12396,4
14,GWALIOR RURAL,GEN,KAVI-RAGHUVEER SINGH BAGHEL,M,GEN,46,AaSP,320,15
14,GWALIOR RURAL,GEN,MADAN KUSHWAH,M,GEN,44,BSP,16191,3
14,GWALIOR RURAL,GEN,MUKHTYAR SINGH KIRAR,M,GEN,32,ABGP,191,16
14,GWALIOR RURAL,GEN,MURARI SHARMA,M,GEN,32,IND,387,12
14,GWALIOR RURAL,GEN,None of the Above,NULL,NULL,NULL,NOTA,1187,7
14,GWALIOR RURAL,GEN,PREM SINGH KUSHWAH,M,GEN,41,RSMD,743,10
14,GWALIOR RURAL,GEN,RAJU KUSHWAH (RANU),M,GEN,30,IND,356,13
14,GWALIOR RURAL,GEN,RAM SEVAK SINGH (BABUJI),M,GEN,61,INC,36006,2
14,GWALIOR RURAL,GEN,SHATRUGHAN SINGH YADAV (PAPPAN YADAV),M,GEN,46,IND,4600,5
14,GWALIOR RURAL,GEN,SONU MITTAL,M,GEN,31,IND,577,11
15,GWALIOR,GEN,ASHA RAJPOOT,F,GEN,55,IND,274,11
15,GWALIOR,GEN,CHANDAN PATEL,M,GEN,33,IND,1525,5
15,GWALIOR,GEN,COMRADE RACHNA AGRAWAL,F,GEN,35,SUCI,217,12
15,GWALIOR,GEN,DEVENDRASINGH KUSHWAHA,M,GEN,39,NCP,671,8
15,GWALIOR,GEN,GANESH KHANDELWAL,M,GEN,49,IND,124,17
15,GWALIOR,GEN,JAI BHAN SINGH PAWAIYA,M,GEN,58,BJP,74769,1
15,GWALIOR,GEN,NARENDRA BEDI,M,GEN,45,RSMD,171,16
15,GWALIOR,GEN,NARESH KUMAR SINGH PARMAR,M,GEN,36,IND,212,13
15,GWALIOR,GEN,None of the Above,NULL,NULL,NULL,NOTA,2221,4
15,GWALIOR,GEN,PANKAJ SINGH NARWARYA,M,GEN,33,IND,191,14
15,GWALIOR,GEN,PRADHUMAN SINGH TOMAR,M,GEN,43,INC,59208,2
15,GWALIOR,GEN,PREMKUMAR,M,GEN,43,IND,318,10
15,GWALIOR,GEN,REKHA-CHANDAN RAI,F,GEN,38,BSP,14417,3
15,GWALIOR,GEN,SARITA,F,GEN,40,BA S D,461,9
15,GWALIOR,GEN,SHIVPAL SINGH KUSHWAH (PANDIT JI),M,GEN,33,SP,752,7
15,GWALIOR,GEN,VIJAY BATHAM,M,GEN,35,IND,832,6
15,GWALIOR,GEN,VIKRM SINGH,M,GEN,28,IND,184,15
16,GWALIOR EAST ,GEN,ADITYA RAJAWAT,M,GEN,32,SP,413,7
16,GWALIOR EAST ,GEN,ANAND SHARMA,M,GEN,40,RPI(A),135,12
16,GWALIOR EAST ,GEN,ANAND SHARMA,M,GEN,53,BSP,17969,3
16,GWALIOR EAST ,GEN,ANGAD SINGH KUSHWAH,M,GEN,49,BA S D,1875,5
16,GWALIOR EAST ,GEN,ASHOK SINGH PAL,M,GEN,32,LSWP,383,9
16,GWALIOR EAST ,GEN,DHARMENDRA BHINDIA,M,GEN,35,ABGP,93,15
16,GWALIOR EAST ,GEN,HAVALDAR SINGH BAGHEL,M,GEN,32,AaSP,200,10
16,GWALIOR EAST ,GEN,KAPIL PAL,M,GEN,28,IND,108,14
16,GWALIOR EAST ,GEN,LOKENDRA SINGH KOURAV,M,GEN,36,IND,127,13
16,GWALIOR EAST ,GEN,MAYA SINGH (MAMI),F,GEN,62,BJP,59824,1
16,GWALIOR EAST ,GEN,MEHBOOB ALLIAS MOM ANSARI,M,GEN,56,IND,176,11
16,GWALIOR EAST ,GEN,MUNNALAL GOYAL (MUNNA BHAIYA),M,GEN,54,INC,58677,2
16,GWALIOR EAST ,GEN,None of the Above,NULL,NULL,NULL,NOTA,2112,4
16,GWALIOR EAST ,GEN,SANJAY BHARDWAJ,M,GEN,47,IND,408,8
16,GWALIOR EAST ,GEN,SUJIT SIR,M,GEN,47,IND,587,6
17,GWALIOR SOUTH,GEN,ADVOCATE VIJAY SINGH KUSHWAH,M,GEN,38,BSP,6646,3
17,GWALIOR SOUTH,GEN,ANAND SINGH KUSHWAH(RAMAYANI),M,GEN,45,IND,376,7
17,GWALIOR SOUTH,GEN,ANIL PARAS,M,SC,29,LJP,260,11
17,GWALIOR SOUTH,GEN,KEDAR SINGH,M,SC,40,IND,244,12
17,GWALIOR SOUTH,GEN,NARAYAN SINGH KUSHWAH,M,GEN,58,BJP,68627,1
17,GWALIOR SOUTH,GEN,None of the Above,NULL,NULL,NULL,NOTA,3081,4
17,GWALIOR SOUTH,GEN,OM PRAKASH KUSHWAH PRAKASH,M,GEN,42,RSMD,305,10
17,GWALIOR SOUTH,GEN,OM PRAKASH SINGH SIKARWAR(MUNNA),M,GEN,50,SP,351,8
17,GWALIOR SOUTH,GEN,RAHEES KHAN,M,GEN,49,BA S D,509,6
17,GWALIOR SOUTH,GEN,RAMESH AGRAWAL,M,GEN,62,INC,52360,2
17,GWALIOR SOUTH,GEN,RASEED KHAN,M,GEN,45,IND,516,5
17,GWALIOR SOUTH,GEN,WARIS KHAN,M,GEN,32,SDPI,350,9
18,BHITRWAR,GEN,ANOOP MISHRA,M,GEN,57,BJP,34030,2
18,BHITRWAR,GEN,BRIJENDRA TIWARI,M,GEN,63,RSMD,14578,5
18,BHITRWAR,GEN,CHANDAN SINGH JAT SON OF SHREE BABU SINGH JAT,M,GEN,30,LSWP,1101,7
18,BHITRWAR,GEN,DHEER SINGH YADAV,M,GEN,47,IND,439,14
18,BHITRWAR,GEN,GENDA LAL PAL,M,GEN,36,IND,429,16
18,BHITRWAR,GEN,HARDEEP SINGH,M,GEN,29,IND,783,10
18,BHITRWAR,GEN,HASAN SINGH KUSHWAH,M,GEN,43,LJP,401,17
18,BHITRWAR,GEN,HIMANSHU RAWAT,M,GEN,36,SP,222,20
18,BHITRWAR,GEN,JAGDISH PRAJAPATI,M,GEN,42,IND,687,13
18,BHITRWAR,GEN,JAWAHAR SINGH RAWAT,M,GEN,52,BA S D,17000,4
18,BHITRWAR,GEN,LAKHAN SINGH YADAV,M,GEN,48,INC,40578,1
18,BHITRWAR,GEN,NAND RAM KUSHWAH,M,GEN,56,NCP,727,11
18,BHITRWAR,GEN,None of the Above,NULL,NULL,NULL,NOTA,983,8
18,BHITRWAR,GEN,PAVAN KUMAR SHARMA,M,GEN,39,IND,930,9
18,BHITRWAR,GEN,RAJU ALIAS RAJESH,M,GEN,34,IND,371,18
18,BHITRWAR,GEN,RAM NIWAS SINGH GURJAR,M,GEN,57,BSP,24556,3
18,BHITRWAR,GEN,SANDEEP PATHAK,M,GEN,31,IND,248,19
18,BHITRWAR,GEN,SANJU SINGH PARIHAR,M,GEN,30,IND,697,12
18,BHITRWAR,GEN,SHAKUNTALA CHAUDHARY,F,GEN,38,IND,438,15
18,BHITRWAR,GEN,SITAV KHA,M,GEN,45,IND,1272,6
19,DABARA ,SC,AJMER SINGH PURI,M,SC,47,BA S D,1557,5
19,DABARA ,SC,ANIL PARSERIYA,M,SC,46,IND,439,8
19,DABARA ,SC,ASHOK KUMAR PALIYA,M,SC,40,IND,423,9
19,DABARA ,SC,BALVEER KHATIK,M,SC,36,SP,317,10
19,DABARA ,SC,IMARTI  DEVI,F,SC,38,INC,67764,1
19,DABARA ,SC,LAKHAN SINGH GAUTAM,M,SC,37,NCP,707,7
19,DABARA ,SC,None of the Above,NULL,NULL,NULL,NOTA,2373,4
19,DABARA ,SC,RAGUVIR SINGH KORI,M,SC,32,IND,1273,6
19,DABARA ,SC,SMT. SATYAPRAKSHI PARSEDIYA,F,SC,39,BSP,19068,3
19,DABARA ,SC,SURESH RAJEY,M,SC,52,BJP,34486,2
20,SEWDA,GEN,AMIT SONI,M,GEN,34,IND,352,22
20,SEWDA,GEN,ATAL BIHARI SHARMA,M,GEN,41,NCP,1183,8
20,SEWDA,GEN,CHANDRPRAKASH,M,GEN,56,IND,402,21
20,SEWDA,GEN,DAMODAR SING YADAV,M,GEN,37,BA S D,15932,4
20,SEWDA,GEN,GHANSHYAM SINGH,M,GEN,59,INC,23614,2
20,SEWDA,GEN,GOVIND SING VATHM,M,GEN,34,IND,466,17
20,SEWDA,GEN,GULAB YADAV,M,GEN,41,IND,1235,7
20,SEWDA,GEN,JAI PRAKASH,M,SC,27,IND,511,16
20,SEWDA,GEN,JAINENDRA KUMAR KHARE  (JINDU BABA),M,GEN,43,AaSP,516,15
20,SEWDA,GEN,JASBANT SINGH,M,GEN,41,IND,585,13
20,SEWDA,GEN,KAMLESH URF MUNNI GATWAR,M,GEN,55,IND,5008,6
20,SEWDA,GEN,LAYAK SINGH KUSHWAH,M,GEN,30,IND,13186,5
20,SEWDA,GEN,MAN SINGH,M,GEN,28,IND,333,23
20,SEWDA,GEN,"MUNNA LAL URF , KAMAL KISHOR KUSH",M,GEN,63,BSCP,405,20
20,SEWDA,GEN,NARESH,M,GEN,38,IND,1179,9
